   1945.000      0.1215555     -0.9756137    
   1950.000      0.1302322     -0.9740804    
   1955.000      0.1389347     -0.9725385    
   1960.000      0.1476661     -0.9710095    
   1965.000      0.1564192     -0.9694627    
   1970.000      0.1652046     -0.9679447    
   1975.000      0.1740130     -0.9664128    
   1980.000      0.1828587     -0.9648733    
   1985.000      0.1917231     -0.9633355    
   1990.000      0.2006394     -0.9618048    
   1995.000      0.2095760     -0.9602714    
   2000.000      0.2185538     -0.9587424    
   2005.000      0.2275639     -0.9572025    
   2010.000      0.2366143     -0.9556679    
   2015.000      0.2457092     -0.9541382    
   2020.000      0.2548388     -0.9526046    
   2025.000      0.2640054     -0.9510670    
   2030.000      0.2732285     -0.9495353    
   2035.000      0.2824900     -0.9480028    
   2040.000      0.2917922     -0.9464716    
   2045.000      0.3011674     -0.9449368    
   2050.000      0.3105562     -0.9433954    
   2055.000      0.3200134     -0.9418635    
   2060.000      0.3295230     -0.9403266    
   2065.000      0.3390827     -0.9387935    
   2070.000      0.3486979     -0.9372609    
   2075.000      0.3583722     -0.9357246    
   2080.000      0.3681048     -0.9341963    
   2085.000      0.3778944     -0.9326593    
   2090.000      0.3877487     -0.9311225    
   2095.000      0.3976656     -0.9295927    
   2100.000      0.4076446     -0.9280577    
   2105.000      0.4176939     -0.9265267    
   2110.000      0.4278074     -0.9249920    
   2115.000      0.4379927     -0.9234552    
   2120.000      0.4482498     -0.9219133    
   2125.000      0.4585826     -0.9203709    
   2130.000      0.4689890     -0.9188481    
   2135.000      0.4794749     -0.9173179    
   2140.000      0.4900362     -0.9157805    
   2145.000      0.5006732     -0.9142520    
   2150.000      0.5114066     -0.9127201    
   2155.000      0.5222162     -0.9111825    
   2160.000      0.5331177     -0.9096504    
   2165.000      0.5441117     -0.9081171    
   2170.000      0.5551866     -0.9065809    
   2175.000      0.5663610     -0.9050503    
   2180.000      0.5776282     -0.9035158    
   2185.000      0.5889955     -0.9019811    
   2190.000      0.6004646     -0.9004471    
   2195.000      0.6120332     -0.8989144    
   2200.000      0.6237097     -0.8973799    
   2205.000      0.6354687     -0.8958382    
   2210.000      0.6473812     -0.8943144    
   2215.000      0.6593846     -0.8927771    
   2220.000      0.6715087     -0.8912430    
   2225.000      0.6837469     -0.8897091    
   2230.000      0.6961030     -0.8881740    
   2235.000      0.7085844     -0.8866410    
   2240.000      0.7211955     -0.8851075    
   2245.000      0.7339351     -0.8835729    
   2250.000      0.7468042     -0.8820404    
   2255.000      0.7598085     -0.8805057    
   2260.000      0.7729508     -0.8789700    
   2265.000      0.7862467     -0.8774381    
   2270.000      0.7996687     -0.8759049    
   2275.000      0.8132454     -0.8743696    
   2280.000      0.8269848     -0.8728355    
   2285.000      0.8408822     -0.8713274    
   2290.000      0.8549145     -0.8697644    
   2295.000      0.8691238     -0.8682333    
   2300.000      0.8835040     -0.8667005    
   2305.000      0.8980486     -0.8651649    
   2310.000      0.9127663     -0.8636309    
   2315.000      0.9276713     -0.8620982    
   2320.000      0.9427555     -0.8605636    
   2325.000      0.9580294     -0.8590290    
   2330.000      0.9734963     -0.8574952    
   2335.000      0.9891577     -0.8559613    
   2340.000       1.005027     -0.8544284    
   2345.000       1.021098     -0.8528936    
   2350.000       1.037383     -0.8513585    
   2355.000       1.053887     -0.8498244    
   2360.000       1.070604     -0.8482914    
   2365.000       1.087575     -0.8467445    
   2370.000       1.104751     -0.8452200    
   2375.000       1.122182     -0.8436907    
   2380.000       1.139854     -0.8421565    
   2385.000       1.157781     -0.8406219    
   2390.000       1.175971     -0.8390877    
   2395.000       1.194425     -0.8375540    
   2400.000       1.213150     -0.8360201    
   2405.000       1.232152     -0.8344857    
   2410.000       1.251451     -0.8329508    
   2415.000       1.271038     -0.8314175    
   2420.000       1.290932     -0.8298844    
   2425.000       1.311137     -0.8283494    
   2430.000       1.331657     -0.8268154    
   2435.000       1.352507     -0.8252814    
   2440.000       1.373701     -0.8237474    
   2445.000       1.395230     -0.8222167    
   2450.000       1.417129     -0.8206798    
   2455.000       1.439387     -0.8191466    
   2460.000       1.462027     -0.8176115    
   2465.000       1.485050     -0.8160776    
   2470.000       1.508472     -0.8145434    
   2475.000       1.532307     -0.8130095    
   2480.000       1.556564     -0.8114755    
   2485.000       1.581256     -0.8099418    
   2490.000       1.606400     -0.8084077    
   2495.000       1.631999     -0.8068743    
   2500.000       1.658075     -0.8053399    
   2505.000       1.684644     -0.8038057    
   2510.000       1.711721     -0.8022715    
   2515.000       1.739314     -0.8007383    
   2520.000       1.767449     -0.7992045    
   2525.000       1.796141     -0.7976689    
   2530.000       1.825400     -0.7961364    
   2535.000       1.855249     -0.7946018    
   2540.000       1.885713     -0.7930683    
   2545.000       1.916805     -0.7915338    
   2550.000       1.948557     -0.7899997    
   2555.000       1.980973     -0.7884660    
   2560.000       2.014087     -0.7869319    
   2565.000       2.047922     -0.7853982    
   2570.000       2.082509     -0.7838641    
   2575.000       2.117865     -0.7823303    
   2580.000       2.154021     -0.7807961    
   2585.000       2.191005     -0.7792622    
   2590.000       2.228847     -0.7777284    
   2595.000       2.267585     -0.7761938    
   2600.000       2.307239     -0.7746606    
   2605.000       2.347837     -0.7731290    
   2610.000       2.389467     -0.7715923    
   2615.000       2.432106     -0.7700589    
   2620.000       2.475825     -0.7685243    
   2625.000       2.520666     -0.7669903    
   2630.000       2.566659     -0.7654566    
   2635.000       2.613862     -0.7639225    
   2640.000       2.662329     -0.7623886    
   2645.000       2.712089     -0.7608544    
   2650.000       2.763243     -0.7593206    
   2655.000       2.815811     -0.7577864    
   2660.000       2.869868     -0.7562531    
   2665.000       2.925475     -0.7547188    
   2670.000       2.982704     -0.7531847    
   2675.000       3.041628     -0.7516508    
   2680.000       3.102329     -0.7501162    
   2685.000       3.164901     -0.7485848    
   2690.000       3.229398     -0.7470489    
   2695.000       3.295944     -0.7455147    
   2700.000       3.364631     -0.7439805    
   2705.000       3.435568     -0.7424467    
   2710.000       3.508864     -0.7409125    
   2715.000       3.584649     -0.7393787    
   2720.000       3.663039     -0.7378446    
   2725.000       3.744188     -0.7363108    
   2730.000       3.828241     -0.7347772    
   2735.000       3.915364     -0.7332432    
   2740.000       4.005716     -0.7317086    
   2745.000       4.099500     -0.7301746    
   2750.000       4.196901     -0.7286409    
   2755.000       4.298146     -0.7271070    
   2760.000       4.403461     -0.7255732    
   2765.000       4.513113     -0.7240388    
   2770.000       4.627361     -0.7225050    
   2775.000       4.746514     -0.7209710    
   2780.000       4.870897     -0.7194368    
   2785.000       5.000861     -0.7179031    
   2790.000       5.136796     -0.7163690    
   2795.000       5.279127     -0.7148350    
   2800.000       5.428307     -0.7133008    
   2805.000       5.584858     -0.7117671    
   2810.000       5.749348     -0.7102330    
   2815.000       5.922390     -0.7086992    
   2820.000       6.104673     -0.7071651    
   2825.000       6.296969     -0.7056311    
   2830.000       6.500115     -0.7040971    
   2835.000       6.715073     -0.7025631    
